,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc
137,2,2,LHB,8.691565328019049,10.073680860196266,5.0927142293537075,9.372111273560504,10.64431337978782,5.046279580357204,0.3195718585377958,0,0.1304566393187935,3,0.1914378988432138
138,2,2,LHB,15.113422258696241,16.96313478851341,7.702753370296816,15.962081702003234,17.754297080038167,7.7734813658248,0.35102578594841377,0,0.1304566393187935,4,0.11175042151319362
139,2,2,LHB,24.62644839107079,27.6133217787886,12.491340172329297,25.474145156834798,28.3036819626584,12.335572186640748,0.3931202726030095,0,0.1304566393187935,5,0.18547291752344391
140,2,2,LHB,26.2060352030275,29.300480399044677,13.105795304081497,28.192316286392362,30.57560611381114,11.834736652538622,0.416903557199789,0,0.1304566393187935,6,0.1462719735359383
141,2,2,LHB,17.486934264673796,19.38609791476082,8.368268780558576,19.070193994184788,20.57607999895722,7.726756703018789,0.37697646747149727,0,0.1304566393187935,7,0.07008603766656277
142,2,2,LHB,20.71967355237001,23.049824825942295,10.098987691340383,22.37771611409245,24.22884872697525,9.288430015440568,0.3918161823123867,0,0.1304566393187935,8,0.06439525266760059
143,2,2,LHB,28.560793405203626,32.752861851709696,16.03218760938312,30.181601703274488,33.89619606234306,15.42799488338324,0.36967438422877713,0,0.1304566393187935,9,0.08148616306186234
144,2,2,LHB,15.313035977296694,17.97257249668682,9.408734840916747,16.527063442384165,18.47562621019624,8.25862808402819,0.29035125977214404,1,0.12677590706254727,2,0.16635940271283509
145,2,2,LHB,12.760853370545622,14.774126421502823,7.445497483310456,13.834525264155127,15.41246262772863,6.793372871157981,0.2908099401368716,1,0.12677590706254727,3,0.1914378988432138
146,2,2,LHB,10.281035534788685,11.575331764161204,5.318704145072525,11.22252792458403,12.333001387971933,5.114468713136223,0.29529749025960744,1,0.12677590706254727,4,0.11175042151319362
147,2,2,LHB,15.87746564916287,17.6400898030453,7.686276915331364,17.09968676579475,18.613033819967885,7.351580816053936,0.33524871007172247,1,0.12677590706254727,5,0.18547291752344391
148,2,2,LHB,14.178929522157722,15.703925833445727,6.7506476865592875,15.616794132545017,16.88165780567592,6.4114047828573595,0.322317796186274,1,0.12677590706254727,6,0.1462719735359383
149,2,2,LHB,9.85895575275137,11.15445640521279,5.2175558608493375,10.73017817180858,11.86183503539158,5.056323447732144,0.29186235609288214,1,0.12677590706254727,7,0.07008603766656277
150,2,2,LHB,14.005896400259996,15.510189852470113,6.663396677735085,15.36172309015209,16.59207784426697,6.2701284589474735,0.32366307335028455,1,0.12677590706254727,8,0.06439525266760059
151,2,2,LHB,26.237843536254644,29.43118912405288,13.333058907197143,27.07927096717902,30.085664287066148,13.109549171506359,0.38388532628721317,1,0.12677590706254727,9,0.08148616306186234
152,2,2,LHB,11.892886250001371,13.278711676852438,5.906220487037847,13.046347548033152,14.212712099547565,5.638616929758142,0.3309849738433561,2,0.16635940271283509,3,0.1914378988432138
153,2,2,LHB,17.904662579256414,19.854351762055277,8.58011315860126,19.52470852741099,21.06285387262481,7.901238521851527,0.39041045070960667,2,0.16635940271283509,4,0.11175042151319362
